user.id,age
681,17.98099996132824
682,20.043419564934737
684,24.37839922509608
686,19.383698951538683
702,22.2158896907292
703,23.62123728878386
710,21.731698581057508
714,32.9312424668477
715,29.44570162723104
716,24.722498762163546
717,15.828510977806296
718,19.952254663789628
722,25.790911007375552
723,18.68515706758151
726,21.489134788499666
734,19.72942320538001
736,24.44374999390652
737,15.248943251566672
739,21.352404829899694
740,18.660246741388665
749,20.716675135994752
755,22.53998898519969
759,25.00050512187561
760,22.750581947977032
761,26.56355280149365
762,29.981382714143546
763,21.695318605563596
764,18.551855196845036
766,26.034123116357488
767,22.585003837811506
768,15.982730456689026
769,26.201939834530563
770,22.823902339156845
771,19.472641660049444
772,20.527340414843195
774,22.19893250279869
775,23.408950886033555
778,17.096122177539552
779,20.968402013167573
780,20.966133789557663
784,23.76395546486335
785,24.804573577949693
787,18.55204103153561
788,25.336866309312096
790,19.54414883625958
795,23.8127055832967
797,22.470767770421848
800,23.88026061673967
801,18.88860939198182
807,23.666838920151992
808,19.290278497277182
809,20.745902608858877
810,28.472981436143257
811,19.471132816102433
822,26.07301512353348
824,22.26377553267667
827,23.692341984634783
828,17.352503043988953
830,26.10468672103192
832,25.35260680635099
834,20.777576128563357
845,22.502412275347577
849,27.61074379197536
856,25.17418395432812
858,15.334705700793174
861,19.096178214491946
864,19.52606934893172
867,20.929594933949375
873,17.86753097953385
877,20.444061600231098
882,22.145342583081433
886,18.240661139060563
887,19.683369499099765
890,19.14799419802404
895,21.535743898077367
903,21.028420290409482
907,19.235267442430576
919,29.06058355698838
923,22.62496546072654
931,25.16726865116962
932,18.574826374862194
936,20.88139119869725
948,23.097637019420812
950,22.623378056029345
952,23.35516176829433
954,17.888461101385417
956,15.37625716109192
961,18.457060104925716
962,14.262514383425689
964,23.665263250132963
967,23.994231670491356
969,21.61606788702074
970,21.04290480227315
971,26.03555183816913
972,35.33950904855957
973,20.252980884187913
976,23.10154951660456
977,14.72548924389164
984,21.733740677372957
988,18.39282288964636
989,27.456664020826018
991,25.271539183240424
996,20.655022438336204
997,22.4817786915328
1001,19.408684600386955
1002,15.75259773074969
1005,23.163212248164722
1008,20.524114514630845
1009,17.277613580508138
1014,19.44576730342349
1016,22.83359555512622
1017,18.848174467784805
1018,24.06263955460455
1019,19.406160749493775
1022,22.279490335739364
1025,22.77732958868265
1030,23.194866968502286
1031,27.35526967100762
1034,18.786910153057576
1036,25.576894331771474
1037,18.316313255404477
1043,28.477869103690345
1044,23.30735717757969
1048,29.977078648274208
1051,20.610263853947078
1060,20.560269252043405
1062,23.474468396547227
1066,25.929057709389106
1068,20.84967154884166
1070,21.83069313689016
1072,28.98024752921994
1075,21.259634295630143
1077,20.26870626421157
1078,16.90883455980695
1079,26.80762075991158
1080,22.024113332945
1084,21.093868300279212
1085,23.851598584866373
1086,20.96947050423359
1087,27.09066340455192
1090,24.83086021444411
1092,14.644558491554564
1094,20.828926072927498
1098,24.12913044988296
1102,28.601960766624064
1103,21.173250059841116
1107,21.120455836371654
1109,22.8997199945035
1110,20.131812662162723
1115,22.584708305205492
1119,28.782857415743315
1123,17.65131032947772
1127,18.32802540630627
1142,24.480111541423035
1143,19.082360318665945
1150,21.046100873811852
1151,16.616953286840676
1156,21.42689050587207
1162,21.6362019180118
1164,18.753139500995747
1165,19.43720339973516
1166,24.953406453633203
1167,24.0157213921647
1170,23.53673250506551
1172,16.60626421774549
1175,19.457062216073947
1179,17.530401904610937
1181,19.0062883354448
1183,29.772356654870087
1185,19.387534077242716
1187,20.23132004576245
1189,23.386838582458566
1190,20.48612192829017
1191,27.050702088075223
1195,22.308957663050858
1196,21.79246000563461
1208,25.10283225011732
1216,21.997899247659877
1217,25.903181349330975
1219,17.429505522462645
1226,22.424295072171
1229,16.96447071700414
1230,18.94718490073853
1231,25.876930036220894
1233,17.10924894697328
1235,24.099691382403897
1237,18.619750583275426
1238,20.36404653250341
1239,24.786171616345637
1246,20.74538614141435
1247,17.200376629115663
1258,16.394435541029594
1263,19.623355504260854
1274,17.995202794879933
1283,29.325755758004036
1293,21.085726424066635
1295,21.688888324647525
1298,23.264776933265985
1299,27.51905935279446
1303,22.227082743930744
1304,17.27062443643534
1306,26.486945802971142
1311,19.73722435843993
1315,24.20244295947036
1319,25.971355863265224
1329,19.473021923409693
1330,18.545178086936428
1331,23.413207944361666
1332,29.10467807260109
1335,21.6504414705941
1338,23.647319395025725
1343,21.254220864385015
1347,23.050971683363112
1354,16.28755540464496
1359,21.94738489945699
1360,19.87033788148105
1363,19.210100755530327
1364,20.072622384392297
1365,19.362795864450312
1377,20.196795349270847
1381,22.076152214289095
1382,18.967376463226735
1384,21.80213328039775
1386,23.30706435791675
1393,22.81097825819558
1395,20.516506142786138
1398,32.15489093226675
1400,18.602660057654592
1406,28.220427315717963
1407,24.05725980366299
1408,16.703148732715796
1412,21.400599126819618
1415,21.516334622938118
1422,25.110954421482038
1423,25.857553055651845
1426,23.618638302687405
1429,25.059158023815048
1432,25.998038271985273
1437,21.107443096360676
1442,18.44054615363062
1450,25.359086025856147
1458,18.754679695990742
1464,20.936114670957807
1470,23.290132138261868
1471,21.06149987822952
1472,26.575719819687954
1476,29.869256605897046
1478,22.339332831451284
1479,17.112247903028344
1480,21.88178689170559
1481,18.902061996341775
1483,18.833959207633068
1486,18.96819177832137
1489,26.308988088850526
1490,21.346547800384
1493,26.26351646375832
1494,22.217521952771822
1501,23.819695803842077
1503,20.08854030062759
1511,17.804056464377055
1521,18.740879639738147
1525,24.329737918139763
1526,19.977703892203124
1531,16.57844602558661
1536,23.107994213686972
1538,27.589336926639177
1547,26.58629269375048
1549,23.707886295272775
1556,26.294226756477613
1557,25.0845133333025
1573,28.056462963455353
1576,13.430137147417792
1580,17.566898683728084
1583,21.447893419040277
1585,27.42907992589321
1587,19.821392256175102
1588,19.683499682899726
1589,22.142422089344556
1591,21.730901300220395
1594,21.543015979588862
1596,16.87502788524023
1597,17.339568591687982
1615,23.871206752639928
1618,26.587338158478136
1619,23.63204749250091
1623,17.568517734511875
1626,17.295317409745515
1634,21.447530713551842
1639,18.741413014367016
1641,17.968147478635867
1643,21.060337327396716
1644,23.027721272064564
1645,30.627655664651076
1647,21.76220872180645
1649,19.267574801977034
1652,15.352709600894665
1653,19.74860895989198
1654,17.519323647369614
1658,16.534738576139357
1659,19.065049246279912
1661,19.530580756351224
1662,14.818304606806292
1667,24.593129619683996
1669,15.693092821329444
1671,21.343760229481518
1675,23.621722619981828
1680,26.918904044245604
1682,23.21354885978839
1683,27.855516636287
1684,26.002718266208618
1686,19.41587613392041
1687,20.796614425259296
1689,23.97070902895662
1690,21.13849937327928
1692,17.734220157198468
1693,26.329385491388187
1697,20.571267191132744
1700,24.66421418461482
1701,21.13700301388914
1702,17.91912068263918
1704,28.733438794499794
1708,20.414225656618328
1714,22.762146297463193
1715,24.890573965420202
1716,21.973186607034876
1721,21.116131917903854
1723,16.47052055334529
1724,19.645721740730835
1731,22.79310928972976
1732,16.182316938362014
1734,20.04951227652307
1735,17.411578869329713
1739,15.025102586488348
1742,26.889783071526665
1746,25.222381023488037
1748,21.679958074544555
1750,19.524914802738724
1754,27.06417204148172
1757,21.38005319181842
1758,28.077732062301457
1760,26.290625554792577
1769,24.279125187210383
1774,25.529386092741916
1776,27.753800765808514
1780,20.058046054711184
1781,23.68359581478231
1783,24.794847336183192
1785,22.133008571057204
1786,23.23783511289708
1788,28.843202664172388
1789,22.540363750101395
1795,25.420668736731308
1796,18.097747401757157
1798,20.05582697831422
1799,24.343534733905468
1803,19.369902501715167
1805,20.302264854975686
1807,23.892977250073223
1809,25.98141413651892
1811,19.80788135322765
1819,24.563506327324404
1820,20.79084404048583
1826,23.610975467016402
1829,24.740071416241424
1833,31.6220161147821
1837,25.328446615817622
1839,28.020560180825115
1842,19.901730102470065
1844,22.146805025737095
1849,20.97657754731765
1850,26.57111760508956
1852,25.6014695658706
1854,24.294816448957466
1858,25.74181659149711
1859,24.481529492339988
1863,22.44851771182355
1864,21.32730890517891
1865,18.439654637394106
1866,16.616226735292273
1867,20.087956131015993
1869,21.46805484937372
1871,19.515853292549593
1876,25.094230156661872
1877,21.6007182752267
1883,19.59825004180232
1887,21.129179463852687
1891,23.151927814335778
1893,18.8244309660728
1894,20.050482494333863
1895,27.12384745730956
1898,22.207711951650722
1900,24.06064412990818
1906,26.30282664327745
1908,25.063936295398523
1909,21.15548107110452
1910,28.00057433951802
1917,25.878331914478196
1918,21.895563768889176
1922,19.914819222551674
1923,16.823016991366316
1929,14.10751351765392
1930,24.741406909653936
1932,20.91597409504178
1933,17.005333968651694
1939,16.70316471426266
1949,22.933621852453278
1963,18.93764259703605
1967,16.376351415655396
1968,21.47533939150754
1977,21.38737602246928
1983,23.193951037508757
1992,22.68636447641115
1994,16.447762100887832
2007,24.780283096722638
2011,26.28277156944204
2014,22.003760637622044
2018,23.68625222943489
2019,24.59546475971258
2021,23.841926470073965
2023,20.662681032234065
2025,20.820613226266364
2028,29.07711373355356
2032,19.369568855802775
2035,22.416875851825676
2036,24.73148232335733
2038,19.349367835620683
2039,20.86938704717582
2040,21.518986209949215
2042,22.258363065256614
2044,24.451018214625158
2050,21.903387427415748
2054,20.363418350370527
2055,22.96508064444658
2059,19.475383840092082
2060,18.62509070982731
2061,18.223568894831637
2062,20.759155661836665
2066,23.019149771963246
2067,18.405477054161942
2068,19.590949602530547
2069,25.792793215530118
2075,20.621991183217162
2076,24.03437302561484
2080,21.371526006998483
2082,23.693989058631672
2083,23.780687278054515
2085,17.699606405184564
2087,22.567905015199816
2088,23.044617843819218
2091,29.072408454377516
2092,19.937198385826143
2104,29.101765689197556
2105,19.67678432512333
2111,25.15319676660225
2113,21.988427185262765
2115,22.10624219078425
2120,19.851417703827536
2123,20.336188573286226
2124,20.853540160313248
2126,20.07535782030228
2127,26.31553180243188
2129,16.178094317010448
2134,22.52806845528484
2135,20.755216970023792
2139,18.81252821635734
2143,22.491041635040606
2154,23.238905556463056
2156,22.17983427236311
2160,16.00816840668437
2161,21.494037347484454
2166,22.9473180277984
2173,27.938415108316896
2178,19.136798700881318
2182,22.93475779639716
2183,21.841459073063938
2189,19.985995326352988
2191,21.202133805010472
2192,28.779631567938207
2193,21.299358935768527
2194,22.534342005838422
2196,26.21043570463231
2198,24.279216407648445
2199,25.07804510597211
2200,26.806065249125833
2207,25.639723514081133
2212,20.161730955910635
2216,18.291678926349746
2220,23.125890277475847
2225,20.62490079077219
2226,24.99389088419375
2227,17.303092122185326
2229,20.590484673649147
2232,21.261127072658148
2237,27.559945276171888
2240,19.995513497071986
2241,29.408559211296623
2243,20.053187203310447
2246,16.17977887846875
2249,21.04991456366782
2251,26.730882045243828
2254,18.68197045445046
2255,16.063242937548733
2258,20.704312336109904
2259,22.580200694442908
2261,21.70218019456398
2263,16.563484557234958
2267,17.55671361426015
2271,30.95965324749121
2274,20.217576579993434
2277,22.464028179827423
2282,26.55633519184976
2283,19.736859806819183
2285,25.6781573758143
2287,20.687048214744244
2291,19.90699958027818
2293,23.658604905523866
2300,21.07521905125147
2310,25.654028855899746
2313,31.643126447996984
2316,22.480818071349635
2320,18.433497366385502
2322,23.056817712897637
2324,21.89966875398409
2327,26.566117101265828
2330,19.996643470964585
2333,25.413639395618738
2335,17.947800651844933
2337,22.456327932705918
2338,18.68397497524289
2339,25.030850533948893
2341,25.268815423529222
2343,22.842141104548716
2344,25.669896526896885
2360,19.964917578643103
2363,19.678893597644997
2370,17.122894183798408
2371,24.63460879170512
2372,29.568333491078118
2374,27.539081253585387
2380,26.20282637146341
2381,17.656934292453318
2382,22.146576156929385
2386,23.04781096969651
2387,22.421909762221432
2388,16.964921881417993
2390,15.578635021775048
2398,18.796561320984207
2405,14.240194102799961
2406,18.30331704638896
2407,22.797272551002756
2411,19.442055540358844
2418,21.413899342082143
2420,21.089394236295536
2422,18.767185369831903
2425,23.09911092805987
2427,19.291638594979243
2430,18.965231616069328
2433,24.87294559214371
2434,21.863924050612383
2438,23.34298130675977
2439,22.375814277283066
2441,17.761025850976893
2443,21.034766632871186
2449,23.38145549239282
2450,18.270493224990116
2451,19.41630408074232
2453,17.13744209585888
2455,19.96419941303737
2462,20.981694364354542
2463,23.636023842373525
2464,21.6716473012202
2468,23.62676864437311
2473,20.62149271876314
2480,19.531117893085852
2484,15.723969817158173
2485,26.247023261279086
2487,22.97065562340094
2488,24.933222068883325
2489,25.682844287831184
2490,19.427219776180564
2495,19.317393600243683
2496,21.058740100411296
2497,21.012546746845114
2504,19.000809740949908
2506,18.427852624516518
2508,20.355381721929692
2511,18.6878253227103
2512,23.10173855959773
2520,21.71971355721787
2521,27.057837589042748
2522,18.39385409707624
2524,18.368030834542157
2526,19.13381366767746
2529,20.888337575325714
2535,24.56691783511408
2538,22.143835730083097
2547,16.148141991901053
2551,27.93404067960413
2554,17.848823203119153
2557,22.128116519850696
2559,18.574423508220335
2561,17.66107110411749
2562,23.31465204046537
2564,16.083246084620363
2566,19.91405028623381
2568,15.619372170938439
2569,19.707182039397757
2571,23.245138819888332
2572,22.244498568184646
2578,34.91033620428766
2582,18.490506949968708
2594,17.70158712271708
2595,19.30092926285253
2599,16.246045853938494
2600,18.866328806181116
2603,22.941175745300356
2609,29.309994649441204
2611,25.879642922646447
2616,17.103446595287853
2620,20.08166381755543
2622,19.98174616356664
2623,19.803650458422336
2626,25.256334762328844
2628,21.96059579277491
2633,20.862995658453716
2636,22.332192048385448
2637,20.40940463610531
2639,25.292622828947458
2645,18.882305509325466
2648,23.833849206249536
2649,21.206720813772705
2653,22.624520024708303
2656,27.419203274600317
2661,28.100571575020926
2663,18.026464966700047
2665,29.77449124867479
2670,18.92794699580311
2672,20.980156670320262
2676,26.98435981018607
2682,28.87986447393596
2685,25.117676268786756
2686,24.261104002143725
2690,18.953377850711252
2691,24.22055497558091
2693,23.058194016750885
2697,21.94889041426078
2701,21.96919916802029
2704,21.245355449942583
2705,19.506935887200395
2712,18.492077597055
2714,19.35974292268212
2715,24.337297190828593
2716,21.27192787792357
2717,22.75994529331031
2718,22.940087825996756
2719,17.47337361792524
2720,14.304826114084358
2721,22.78758159201245
2723,25.428162906873855
2733,18.764303469291473
2734,25.52927505705371
2737,24.345601725326038
2738,28.451874692963816
2741,27.529320963986958
2744,22.440686808745163
2749,27.143217103481952
2750,16.44609556876124
2751,23.413919562686825
2755,22.866911977650524
2758,25.088641339302217
2767,27.15658470758126
2769,24.49879298808731
2770,23.80277421403752
2772,18.569210486997413
2773,17.95280536429994
2788,25.0394560359219
2795,23.127590262981702
2800,25.005272532924682
2801,21.106381992264023
2807,20.66000393736563
2809,20.5687392657951
2825,19.128471129219015
2829,21.189409597382085
2831,18.697727382074152
2837,18.357336996594796
2838,21.504416586822348
2839,19.67874832546308
2840,23.732606250743583
2841,22.314171720580454
2846,18.60336739116513
2849,23.723009187629547
2850,19.62269300036566
2855,18.949010830132718
2857,19.82794233462986
2859,24.226079640320975
2861,24.18478899615726
2865,24.444342239869854
2867,25.029973235173287
2883,23.91488166711982
2886,23.22852584738813
2888,18.698064741643023
2889,18.47416741640699
2895,16.543352226514173
2897,21.530963485659697
2898,24.48536891806337
2899,24.356542409921495
2900,24.524086238914563
2906,29.73549579037346
2908,23.572718919025277
2913,16.380755171117336
2919,24.554454703432384
2921,21.173629761580354
2922,20.57255219193568
2925,26.83571911611326
2926,17.64430405609312
2927,21.485681401698404
2929,21.088686493024486
2930,29.490066291696863
2935,24.29305803040938
2937,19.88118998098285
2938,19.5823322367032
2941,25.12984194965523
2947,22.076788940507186
2952,26.792151212596718
2962,21.243872136884153
2966,25.22032100741971
2968,20.74731011541495
2969,17.124078129848314
2972,21.17500607519584
2974,20.77657355365991
2975,20.743225072305844
2978,15.186756029694672
2988,22.55521796558895
2989,25.661359768743754
2991,21.083947675652063
2995,18.95301300587474
2997,25.880442052706677
3006,29.114282441467
3007,15.451626225985235
3011,14.74093165081415
3015,32.25800000117002
3017,23.45515110496937
3025,15.622930085763032
3029,25.920484343416653
3030,15.11803875314994
3031,17.974619238396343
3032,18.740516796445245
3036,24.134091463751652
3040,22.344754894393745
3043,29.92633066490726
3044,20.273687879229374
3045,23.0748556121337
3048,26.920867714175085
3049,23.438270244606926
3052,24.044355704960836
3053,17.53765186907534
3062,24.909745130161323
3063,18.87593598013153
3065,15.452663273771714
3067,16.698431700294627
3068,24.703360709657762
3072,17.42749224791307
3074,24.898904741780278
3075,20.37105446156386
3076,19.08584884329086
3078,28.895468591498048
3081,15.925301436464439
3084,26.285719623206393
3088,26.091095435247723
3089,24.01981507904481
3093,28.021580404110484
3096,22.767391372159636
3097,19.444715314366626
3098,15.239170181211176
3100,17.27377166073567
3103,25.12165195278557
3106,15.881118489670767
3111,19.38367382013412
3113,25.135960958486997
3118,16.571541219879272
3127,24.21532804007036
3130,15.432916371865678
3132,20.04442902359902
3135,19.481451002194692
3137,19.388348057056334
3143,18.100581412938492
3144,23.655148374012192
3146,17.053029400418183
3147,24.502397245918704
3151,15.9203524484691
3153,26.013372544879125
3155,23.79670391026584
3160,18.64848646874149
3174,16.998978123320597
3177,29.51143784806483
3181,19.125818059946102
3183,26.066938860702276
3184,26.184662986906332
3188,23.98808989709955
3198,24.267051605033302
3210,21.145867341619695
3213,20.441716078972455
3216,20.765601782088098
3219,21.92045235340034
3220,20.346280019953085
3226,28.59992762892573
3227,21.674071108835072
3235,19.24273271605235
3236,20.020623819788824
3242,17.47307989252006
3243,23.187982855056017
3249,22.25072851086478
3251,27.85119558927213
3260,22.272090248464746
3264,24.704869064693607
3267,24.012537945893797
3269,28.082081502087963
3270,27.61995375947106
3275,17.12774565503097
3276,28.010834292677284
3278,24.131168592974735
3284,21.028101342746087
3286,18.202150011950184
3287,21.75417743070413
3289,19.730796661286433
3291,17.256671394603995
3297,23.255868655233964
3299,18.81764101460411
3302,26.064553657468302
3303,26.320498816168694
3304,19.973813256850356
3309,16.39160104317376
3315,18.90810223118548
3319,17.606752309008623
3320,26.81455169409112
3321,21.040030739017595
3323,23.939498538020224
3327,31.560799261435527
3332,19.288820173958246
3338,15.951411102740895
3346,24.869225128088406
3347,20.55313394707099
3350,16.908821758318798
3357,22.76055650999272
3360,25.47175688519633
3361,24.45398311244784
3368,17.95920831095925
3369,21.94643369265836
3370,22.25449045867911
3371,21.54644982523054
3373,19.3727759512153
3374,30.623204947717905
3375,29.759914965604747
3376,19.780004126034257
3379,19.578429278963707
3381,19.963649885365328
3382,21.683553559435147
3383,21.555314546924816
3385,24.886397344242464
3386,23.266130248763
3387,18.480415119042988
3388,22.53014108794457
3390,21.64760718548506
3393,15.456054781578514
3394,29.299849159733817
3404,27.05958259464346
3405,20.154515327269408
3411,27.61281697512576
3415,18.336265733872803
3417,25.485354285970843
3418,17.617500932812774
3420,20.03446137496607
3423,21.541856404248033
3424,24.428373615784793
3425,21.265571005710104
3427,25.81627828664035
3428,19.406911967573173
3432,26.560426662689288
3435,18.608979764633546
3437,26.56551775660353
3441,19.605739752222398
3443,25.81967791801806
3445,23.796368059149486
3448,24.418500051239544
3453,28.37340134286452
3457,26.211596805058036
3460,24.10123204670051
3464,17.941103990695964
3466,25.54502875440856
3469,18.9297439724474
3470,29.850785060743696
3471,25.029195160551165
3473,21.554091149233066
3479,18.480954523231784
3480,23.78578354955161
3486,18.932205408871404
3490,24.19005520400283
3491,20.859151458233924
3492,19.323718246306544
3493,17.716567209534677
3494,19.031865251420697
3499,25.25039134350173
3501,20.923478868934907
3502,26.56877548350763
3504,28.4929138362706
3507,22.629391195984418
3511,18.96071949775225
3517,23.483948056267007
3520,20.671774361186813
3523,24.3142621372324
3525,22.185448384388057
3527,21.981129678339137
3532,21.89736951288451
3534,16.67161688057799
3543,17.284800775085813
3544,25.881516223868047
3548,25.219417327668122
3550,27.489210721116937
3552,15.281815065381824
3553,21.72208189856524
3556,17.264935397301567
3557,22.18204651395503
3559,18.4105340499859
3563,22.901030900564315
3565,18.78045862320973
3566,20.39934689677486
3568,18.27632788771655
3573,20.029139668421635
3574,21.811714700564952
3577,26.33616029582464
3579,18.401559448311648
3588,18.23374272501319
3589,20.86095360221867
3590,20.478813509316318
3592,20.92882634634888
3594,24.96041267101791
3600,20.887751485907536
3605,19.262440074376556
3609,22.917329449805543
3610,25.196511009889498
3612,19.536925869467442
3614,21.51185729179442
3615,25.173301268735077
3617,24.039373690778724
3621,15.623647100980092
3622,18.933215338710585
3625,18.818285368160215
3626,17.015152264175228
3633,23.56081109897857
3638,17.13795894082821
3640,23.723368241177766
3643,21.230327469161914
3644,23.125064523660193
3645,25.518824509684777
3650,19.518115846534617
3654,20.452725875435895
3660,25.94371347600457
3662,22.873621406283416
3663,24.597054386273214
3670,24.738589814039152
3676,23.952279893307686
3677,17.87880823082455
3681,16.70247934063183
3684,25.714073239014052
3686,27.306560383968602
3687,17.320490457222448
3691,24.59939787278079
3695,22.551119478984383
3697,29.100608532174405
3698,17.121060866129564
3699,20.578755862898333
3700,21.595687028807685
3701,23.642046228253324
3705,20.73560416927481
3708,23.667095833075017
3712,16.827741928623297
3713,23.61706176909597
3716,16.722061240535812
3718,23.027067397323474
3723,17.696828634199747
3725,23.22132846009244
3735,18.685862523267133
3736,24.31257735232174
3738,19.39426395926899
3739,25.268234027461084
3742,16.326281094447634
3745,22.022037406744587
3747,17.918131211280123
3749,23.913721559209133
3750,25.45847380183546
3751,19.732184556064293
3756,21.986097189511273
3759,21.494545809037845
3760,24.22315124764657
3766,25.249927541609242
3768,18.84587959658718
3769,21.854640838225507
3772,22.7546914227572
3774,26.92392959360355
3775,28.32210073345744
3782,22.87300501043785
3786,26.624642911494327
3795,23.280574049249957
3799,25.553343709091
3801,18.269304459715954
3805,23.845330948721426
3806,18.927292990915163
3807,27.22005291184556
3812,14.765500458138055
3815,24.547166260345477
3817,26.95051953125123
3823,17.954317025937513
3829,18.212414100545693
3832,27.70048200327361
3833,23.50018028770151
3834,18.686458573991175
3836,22.33091879725796
3837,19.45370366132989
3845,21.675202247930304
3850,13.061708672077303
3854,25.69224070510669
3855,24.018253218205356
3857,26.098196528767517
3859,17.749527939175962
3862,22.230669272633524
3869,23.91947656405292
3870,14.939288154788994
3876,30.313271632312716
3880,29.983174910315743
3883,21.92839167230179
3886,27.63361947600274
3890,21.808062181346397
3891,22.8704988383542
3895,21.63588630895575
3898,25.716235710251865
3900,13.743757250372965
3901,17.703939222637707
3906,18.667230864053614
3909,22.059727362664507
3911,17.816175871438023
3913,17.175385536026404
3917,19.74856359360454
3919,24.33734794138736
3923,19.990751870118604
3924,20.581315281479366
3933,23.684071941158777
3935,22.710474607473177
3939,28.826645326239255
3942,19.198370567738728
3944,23.77903016726493
3948,28.367047086527258
3949,17.064484501195988
3950,16.69865150841039
3956,24.807529091978154
3960,21.209143460956287
3962,19.60730667357499
3964,27.8717977524987
3966,22.107701504029006
3967,21.862106208086818
3968,27.402481267126912
3973,26.711913717893328
3977,21.66313459327368
3982,23.555524681400698
3984,22.480957382793235
3985,23.103485464446607
3988,19.370989120974123
3989,22.64392626502616
3990,16.0595116369626
3991,20.10827038914483
3998,20.522797645755166
4003,20.264331051323364
4004,23.485594362276785
4008,26.082965257570798
4009,18.81715924490191
4013,27.561959756437705
4016,27.7556176441647
4025,20.46886222365163
4027,20.674039142094514
4028,19.300103831417964
4031,17.462631484130924
4032,23.042559203410327
4034,18.81942950568453
4038,21.474695534961835
4039,20.208976064077234
4042,17.717233610704326
